user_id,primary_category_id,primary_segment,secondary_category_ids,secondary_segments,age_group,gender,country,preferred_device
U02487,197,Home Decorator,"199,70","Electronics Enthusiast,Outdoor Adventurer",25-34,Female,US,tablet
U02488,102,Fashion Shopper,"145,65,104","Electronics Enthusiast,Fashion Shopper,Electronics Enthusiast",55+,Female,IN,tablet
U02489,4,Photographer,225,Baby & Kids Shopper,25-34,Other,AU,tablet
U02490,180,Pet Owner,"8,193","Baby & Kids Shopper,Home Decorator",25-34,Other,AU,mobile
U02491,49,Beauty & Skincare Fan,"259,120","Fashion Shopper,Electronics Enthusiast",25-34,Female,UK,desktop
U02492,8,Baby & Kids Shopper,"112,171,216","Fashion Shopper,Car Enthusiast,Baby & Kids Shopper",25-34,Other,IN,mobile
U02493,112,Fashion Shopper,"234,159","Beauty & Skincare Fan,Baby & Kids Shopper",18-24,Other,UK,mobile
U02494,30,Baby & Kids Shopper,"41,70","Baby & Kids Shopper,Electronics Enthusiast",18-24,Female,CA,mobile
U02495,242,Baby & Kids Shopper,63,Electronics Enthusiast,55+,Female,US,tablet
U02496,212,Baby & Kids Shopper,"251,41,138","Baby & Kids Shopper,Home Decorator,Baby & Kids Shopper",18-24,Male,IN,mobile
U02497,132,Sports Enthusiast,"242,33","Baby & Kids Shopper,Baby & Kids Shopper",45-54,Other,AU,desktop
U02498,91,Baby & Kids Shopper,"42,205,54","Baby & Kids Shopper,Electronics Enthusiast,Baby & Kids Shopper",45-54,Other,CA,mobile
U02499,222,Electronics Enthusiast,"114,151","Cyclist,Baby & Kids Shopper",35-44,Male,IN,desktop
U02500,29,Baby & Kids Shopper,57,Electronics Enthusiast,18-24,Male,IN,desktop
U02501,120,Fashion Shopper,"214,206","Electronics Enthusiast,Electronics Enthusiast",25-34,Female,UK,tablet
U02502,233,Car Enthusiast,73,Electronics Enthusiast,25-34,Female,US,tablet
U02503,21,Car Enthusiast,252,Baby & Kids Shopper,18-24,Male,UK,tablet
U02504,96,Baby & Kids Shopper,"12,102,82","Baby & Kids Shopper,Electronics Enthusiast,Fashion Shopper",25-34,Male,IN,tablet
U02505,97,Baby & Kids Shopper,"147,122","Fashion Shopper,Electronics Enthusiast",25-34,Female,UK,tablet
U02506,186,Home Decorator,"54,241,147","Electronics Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",45-54,Female,US,desktop
U02507,207,Electronics Enthusiast,36,Baby & Kids Shopper,18-24,Female,AU,tablet
U02508,146,Electronics Enthusiast,"152,29,157","Baby & Kids Shopper,Baby & Kids Shopper,DIY Crafter",18-24,Female,UK,mobile
U02509,68,Fashion Shopper,"170,51","Beauty & Skincare Fan,Baby & Kids Shopper",25-34,Other,US,tablet
U02510,22,Electronics Enthusiast,"201,170","Baby & Kids Shopper,Home Decorator",18-24,Other,IN,mobile
U02511,76,Baby & Kids Shopper,159,Beauty & Skincare Fan,45-54,Female,US,mobile
U02512,263,Gamer,"251,44,170","Baby & Kids Shopper,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Other,CA,mobile
U02513,11,DIY Crafter,"158,203","Electronics Enthusiast,Baby & Kids Shopper",18-24,Female,IN,tablet
U02514,54,Electronics Enthusiast,"156,3,55","Baby & Kids Shopper,Photographer,Foodie",25-34,Other,IN,tablet
U02515,81,Electronics Enthusiast,10,Photographer,35-44,Other,AU,mobile
U02516,22,Electronics Enthusiast,"121,140,10","Photographer,Fashion Shopper,Electronics Enthusiast",55+,Other,UK,mobile
U02517,34,Baby & Kids Shopper,152,Baby & Kids Shopper,35-44,Male,IN,mobile
U02518,60,Electronics Enthusiast,40,Baby & Kids Shopper,55+,Male,AU,mobile
U02519,180,Pet Owner,108,Fashion Shopper,55+,Female,AU,tablet
U02520,80,Electronics Enthusiast,"81,35","Baby & Kids Shopper,Electronics Enthusiast",55+,Female,US,desktop
U02521,245,Gamer,40,Baby & Kids Shopper,25-34,Female,CA,desktop
U02522,131,Beauty & Skincare Fan,"160,89,182","Baby & Kids Shopper,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Female,US,mobile
U02523,236,Car Enthusiast,253,Gamer,35-44,Other,AU,desktop
U02524,125,Baby & Kids Shopper,222,Electronics Enthusiast,25-34,Female,CA,tablet
U02525,188,Electronics Enthusiast,204,Beauty & Skincare Fan,18-24,Female,IN,tablet
U02526,142,Beauty & Skincare Fan,"28,33","Sports Enthusiast,Baby & Kids Shopper",45-54,Female,UK,tablet
U02527,7,DIY Crafter,"225,215","Home Decorator,Baby & Kids Shopper",45-54,Other,UK,mobile
U02528,138,Home Decorator,32,Baby & Kids Shopper,55+,Male,AU,tablet
U02529,252,Baby & Kids Shopper,87,Baby & Kids Shopper,55+,Male,UK,desktop
U02530,57,Electronics Enthusiast,110,Fashion Shopper,25-34,Male,CA,tablet
U02531,131,Beauty & Skincare Fan,32,Baby & Kids Shopper,45-54,Male,US,mobile
U02532,254,Gamer,"22,175,40","Electronics Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",18-24,Male,UK,tablet
U02533,196,Electronics Enthusiast,2,Home Decorator,45-54,Male,IN,tablet
U02534,222,Electronics Enthusiast,"40,214","Baby & Kids Shopper,Electronics Enthusiast",55+,Female,UK,desktop
U02535,157,DIY Crafter,230,Baby & Kids Shopper,18-24,Other,CA,desktop
U02536,229,Baby & Kids Shopper,"270,78,193","Electronics Enthusiast,Home Decorator,Baby & Kids Shopper",45-54,Female,IN,tablet
U02537,207,Electronics Enthusiast,121,Fashion Shopper,35-44,Other,CA,desktop
U02538,13,Home Decorator,"264,75,174","Electronics Enthusiast,Home Decorator,Baby & Kids Shopper",55+,Female,AU,desktop
U02539,65,Electronics Enthusiast,228,Outdoor Adventurer,55+,Other,AU,desktop
U02540,82,Electronics Enthusiast,"149,128,17","Car Enthusiast,Beauty & Skincare Fan,Electronics Enthusiast",18-24,Female,AU,desktop
U02541,212,Baby & Kids Shopper,137,Baby & Kids Shopper,45-54,Female,IN,desktop
U02542,19,Car Enthusiast,"242,226","Baby & Kids Shopper,Baby & Kids Shopper",18-24,Male,CA,tablet
U02543,57,Electronics Enthusiast,155,Electronics Enthusiast,25-34,Female,AU,mobile
U02544,11,DIY Crafter,"130,136,236","Home Decorator,Sports Enthusiast,Car Enthusiast",25-34,Male,US,tablet
U02545,30,Baby & Kids Shopper,"108,89","Baby & Kids Shopper,Fashion Shopper",35-44,Male,IN,mobile
U02546,179,Pet Owner,"241,192,122","Fashion Shopper,Electronics Enthusiast,Baby & Kids Shopper",25-34,Male,US,mobile
U02547,20,Beauty & Skincare Fan,"26,100","Car Enthusiast,Fashion Shopper",55+,Other,UK,mobile
U02548,66,Electronics Enthusiast,"230,60,232","Electronics Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",55+,Male,US,tablet
U02549,154,Electronics Enthusiast,149,Electronics Enthusiast,55+,Female,US,tablet
U02550,228,Outdoor Adventurer,180,Pet Owner,55+,Female,AU,mobile
U02551,109,Fashion Shopper,"24,35,49","Car Enthusiast,Baby & Kids Shopper,Beauty & Skincare Fan",35-44,Other,AU,desktop
U02552,231,Baby & Kids Shopper,"248,204","Beauty & Skincare Fan,Gamer",18-24,Male,CA,tablet
U02553,79,Photographer,"251,138","Home Decorator,Baby & Kids Shopper",35-44,Male,IN,tablet
U02554,26,Car Enthusiast,"8,245","Baby & Kids Shopper,Gamer",55+,Other,CA,desktop
U02555,211,Electronics Enthusiast,176,Beauty & Skincare Fan,45-54,Male,US,mobile
U02556,95,Baby & Kids Shopper,18,Car Enthusiast,25-34,Female,AU,mobile
U02557,133,Baby & Kids Shopper,"154,255,195","Electronics Enthusiast,Gardener,Gamer",55+,Female,US,desktop
U02558,24,Car Enthusiast,97,Baby & Kids Shopper,18-24,Female,UK,desktop
U02559,13,Home Decorator,168,Home Decorator,55+,Other,IN,tablet
U02560,255,Gamer,"149,172,3","Baby & Kids Shopper,Electronics Enthusiast,Baby & Kids Shopper",35-44,Female,CA,mobile
U02561,168,Home Decorator,"224,250","Baby & Kids Shopper,Electronics Enthusiast",55+,Male,CA,mobile
U02562,48,Beauty & Skincare Fan,109,Fashion Shopper,55+,Other,IN,mobile
U02563,89,Baby & Kids Shopper,120,Fashion Shopper,25-34,Female,US,tablet
U02564,160,Baby & Kids Shopper,"162,29","Baby & Kids Shopper,Electronics Enthusiast",25-34,Other,IN,mobile
U02565,221,Baby & Kids Shopper,"74,88","Electronics Enthusiast,Baby & Kids Shopper",25-34,Male,US,mobile
U02566,23,Car Enthusiast,"63,71","Electronics Enthusiast,Electronics Enthusiast",45-54,Other,CA,desktop
U02567,81,Electronics Enthusiast,"179,190","Pet Owner,Electronics Enthusiast",25-34,Female,IN,desktop
U02568,183,Baby & Kids Shopper,"79,100,19","Car Enthusiast,Photographer,Fashion Shopper",35-44,Other,AU,mobile
U02569,147,Electronics Enthusiast,145,Electronics Enthusiast,45-54,Female,UK,mobile
U02570,29,Baby & Kids Shopper,"42,122,248","Baby & Kids Shopper,Fashion Shopper,Gamer",35-44,Other,IN,mobile
U02571,145,Electronics Enthusiast,52,Beauty & Skincare Fan,25-34,Male,CA,tablet
U02572,224,Baby & Kids Shopper,"29,38,114","Baby & Kids Shopper,Baby & Kids Shopper,Cyclist",55+,Female,IN,tablet
U02573,242,Baby & Kids Shopper,"26,217","Car Enthusiast,Baby & Kids Shopper",25-34,Male,IN,mobile
U02574,40,Baby & Kids Shopper,"133,68","Fashion Shopper,Baby & Kids Shopper",35-44,Male,AU,mobile
U02575,164,Baby & Kids Shopper,"155,47","Beauty & Skincare Fan,Electronics Enthusiast",55+,Male,IN,desktop
U02576,196,Electronics Enthusiast,166,Fashion Shopper,45-54,Male,CA,tablet
U02577,145,Electronics Enthusiast,"127,73,120","Electronics Enthusiast,Fashion Shopper,Beauty & Skincare Fan",45-54,Male,UK,tablet
U02578,88,Baby & Kids Shopper,"142,250,213","Beauty & Skincare Fan,Electronics Enthusiast,Electronics Enthusiast",25-34,Male,IN,tablet
U02579,149,Electronics Enthusiast,41,Baby & Kids Shopper,35-44,Other,US,desktop
U02580,56,Electronics Enthusiast,193,Home Decorator,45-54,Female,US,tablet
U02581,82,Electronics Enthusiast,"260,51,54","Beauty & Skincare Fan,Electronics Enthusiast,Baby & Kids Shopper",18-24,Female,AU,mobile
U02582,80,Electronics Enthusiast,249,Baby & Kids Shopper,25-34,Female,CA,tablet
U02583,156,Foodie,57,Electronics Enthusiast,45-54,Other,US,desktop
U02584,215,Home Decorator,228,Outdoor Adventurer,45-54,Male,AU,mobile
U02585,173,Home Decorator,41,Baby & Kids Shopper,18-24,Female,AU,mobile
U02586,229,Baby & Kids Shopper,251,Baby & Kids Shopper,18-24,Male,IN,mobile
U02587,127,Beauty & Skincare Fan,162,Electronics Enthusiast,45-54,Other,CA,tablet
U02588,43,Baby & Kids Shopper,"95,72,31","Baby & Kids Shopper,Electronics Enthusiast,Baby & Kids Shopper",35-44,Male,IN,desktop
U02589,256,Gamer,73,Electronics Enthusiast,35-44,Female,AU,mobile
U02590,169,Beauty & Skincare Fan,198,Sports Enthusiast,45-54,Female,CA,desktop
U02591,155,Electronics Enthusiast,"250,9,165","DIY Crafter,Home Decorator,Electronics Enthusiast",35-44,Other,AU,tablet
U02592,94,Baby & Kids Shopper,"179,141,55","Photographer,Electronics Enthusiast,Pet Owner",25-34,Other,UK,mobile
U02593,131,Beauty & Skincare Fan,212,Baby & Kids Shopper,25-34,Other,IN,mobile
U02594,174,Home Decorator,"56,201,212","Electronics Enthusiast,Home Decorator,Baby & Kids Shopper",25-34,Other,UK,tablet
U02595,144,Baby & Kids Shopper,136,Sports Enthusiast,45-54,Other,AU,tablet
U02596,22,Electronics Enthusiast,"97,243,20","Beauty & Skincare Fan,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Female,CA,mobile
U02597,165,Home Decorator,259,Electronics Enthusiast,35-44,Male,US,mobile
U02598,213,Electronics Enthusiast,189,Electronics Enthusiast,55+,Female,CA,tablet
U02599,210,Electronics Enthusiast,"191,241","Home Decorator,Baby & Kids Shopper",18-24,Other,UK,desktop
U02600,199,Outdoor Adventurer,"54,30","Baby & Kids Shopper,Electronics Enthusiast",55+,Male,AU,mobile
U02601,74,Electronics Enthusiast,"198,256","Sports Enthusiast,Gamer",55+,Male,AU,desktop
U02602,234,Baby & Kids Shopper,"141,176,209","Electronics Enthusiast,Beauty & Skincare Fan,Beauty & Skincare Fan",18-24,Other,CA,desktop
U02603,204,Beauty & Skincare Fan,"153,151","Baby & Kids Shopper,DIY Crafter",35-44,Male,US,tablet
U02604,112,Fashion Shopper,"3,187,177","Baby & Kids Shopper,Baby & Kids Shopper,Electronics Enthusiast",45-54,Female,CA,tablet
U02605,113,Cyclist,"47,82","Beauty & Skincare Fan,Electronics Enthusiast",45-54,Female,AU,tablet
U02606,226,Baby & Kids Shopper,"98,229","Fashion Shopper,Baby & Kids Shopper",25-34,Female,CA,mobile
U02607,223,Baby & Kids Shopper,"14,7","DIY Crafter,Car Enthusiast",55+,Female,CA,desktop
U02608,43,Baby & Kids Shopper,"193,129,50","Beauty & Skincare Fan,Baby & Kids Shopper,Home Decorator",25-34,Female,UK,tablet
U02609,45,Beauty & Skincare Fan,"6,17","Fashion Shopper,Car Enthusiast",18-24,Other,AU,tablet
U02610,39,Baby & Kids Shopper,222,Electronics Enthusiast,35-44,Other,CA,mobile
U02611,107,Baby & Kids Shopper,"133,250,212","Baby & Kids Shopper,Baby & Kids Shopper,Electronics Enthusiast",35-44,Female,AU,tablet
U02612,135,Baby & Kids Shopper,224,Baby & Kids Shopper,55+,Other,IN,desktop
U02613,109,Fashion Shopper,"201,164","Baby & Kids Shopper,Home Decorator",45-54,Male,CA,desktop
U02614,263,Gamer,"195,131,188","Beauty & Skincare Fan,Electronics Enthusiast,Gardener",45-54,Other,IN,tablet
U02615,105,Traveler,"25,136","Car Enthusiast,Sports Enthusiast",55+,Male,CA,tablet
U02616,216,Baby & Kids Shopper,"127,112","Fashion Shopper,Beauty & Skincare Fan",45-54,Other,AU,mobile
U02617,157,DIY Crafter,9,DIY Crafter,35-44,Male,US,mobile
U02618,139,Electronics Enthusiast,"254,192","Electronics Enthusiast,Gamer",45-54,Male,AU,tablet
U02619,171,Car Enthusiast,221,Baby & Kids Shopper,35-44,Female,CA,mobile
U02620,174,Home Decorator,38,Baby & Kids Shopper,18-24,Other,UK,desktop
U02621,241,Baby & Kids Shopper,"42,191","Baby & Kids Shopper,Home Decorator",18-24,Other,AU,tablet
U02622,167,Home Decorator,191,Home Decorator,55+,Other,US,desktop
U02623,259,Electronics Enthusiast,55,Photographer,55+,Other,CA,tablet
U02624,159,Beauty & Skincare Fan,191,Home Decorator,55+,Female,AU,tablet
U02625,60,Electronics Enthusiast,"133,45","Beauty & Skincare Fan,Baby & Kids Shopper",35-44,Male,UK,tablet
U02626,201,Home Decorator,"157,7","DIY Crafter,DIY Crafter",55+,Other,US,tablet
U02627,170,Baby & Kids Shopper,"120,231,161","Fashion Shopper,Baby & Kids Shopper,Baby & Kids Shopper",25-34,Female,IN,desktop
U02628,130,Home Decorator,"48,66,76","Beauty & Skincare Fan,Electronics Enthusiast,Baby & Kids Shopper",35-44,Other,CA,mobile
U02629,26,Car Enthusiast,29,Baby & Kids Shopper,45-54,Other,UK,tablet
U02630,198,Sports Enthusiast,252,Baby & Kids Shopper,45-54,Other,UK,tablet
U02631,58,Electronics Enthusiast,"249,112,209","Fashion Shopper,Beauty & Skincare Fan,Baby & Kids Shopper",25-34,Female,UK,desktop
U02632,212,Baby & Kids Shopper,43,Baby & Kids Shopper,55+,Female,AU,desktop
U02633,123,Fashion Shopper,172,Baby & Kids Shopper,18-24,Male,UK,mobile
U02634,24,Car Enthusiast,"47,69","Beauty & Skincare Fan,Electronics Enthusiast",55+,Male,UK,mobile
U02635,97,Baby & Kids Shopper,155,Electronics Enthusiast,45-54,Other,CA,mobile
U02636,6,Fashion Shopper,"48,106","Beauty & Skincare Fan,Outdoor Adventurer",18-24,Female,IN,desktop
U02637,193,Home Decorator,"236,260","Car Enthusiast,Baby & Kids Shopper",35-44,Male,US,desktop
U02638,228,Outdoor Adventurer,"238,27","Car Enthusiast,Baby & Kids Shopper",25-34,Other,AU,desktop
U02639,230,Baby & Kids Shopper,"70,207,13","Home Decorator,Electronics Enthusiast,Electronics Enthusiast",25-34,Male,US,tablet
U02640,56,Electronics Enthusiast,"190,248,22","Electronics Enthusiast,Electronics Enthusiast,Gamer",18-24,Female,IN,desktop
U02641,107,Baby & Kids Shopper,"19,77","Car Enthusiast,Electronics Enthusiast",55+,Male,AU,tablet
U02642,205,Baby & Kids Shopper,"18,147","Car Enthusiast,Electronics Enthusiast",18-24,Other,UK,tablet
U02643,199,Outdoor Adventurer,"254,43","Baby & Kids Shopper,Gamer",18-24,Female,IN,tablet
U02644,228,Outdoor Adventurer,"2,172","Home Decorator,Baby & Kids Shopper",35-44,Female,CA,mobile
U02645,164,Baby & Kids Shopper,259,Electronics Enthusiast,45-54,Female,UK,desktop
U02646,207,Electronics Enthusiast,184,Baby & Kids Shopper,18-24,Male,IN,tablet
U02647,178,Pet Owner,"260,7,11","DIY Crafter,DIY Crafter,Baby & Kids Shopper",35-44,Female,IN,desktop
U02648,256,Gamer,"207,57","Electronics Enthusiast,Electronics Enthusiast",18-24,Female,US,tablet
U02649,106,Outdoor Adventurer,"108,200","Fashion Shopper,Sports Enthusiast",45-54,Male,UK,tablet
U02650,143,Electronics Enthusiast,145,Electronics Enthusiast,55+,Male,IN,mobile
U02651,9,DIY Crafter,"68,125","Fashion Shopper,Baby & Kids Shopper",45-54,Other,AU,tablet
U02652,78,Electronics Enthusiast,"264,141","Electronics Enthusiast,Baby & Kids Shopper",55+,Female,AU,desktop
U02653,6,Fashion Shopper,205,Baby & Kids Shopper,35-44,Female,CA,desktop
U02654,188,Electronics Enthusiast,"145,179,44","Baby & Kids Shopper,Electronics Enthusiast,Pet Owner",25-34,Female,AU,tablet
U02655,223,Baby & Kids Shopper,125,Baby & Kids Shopper,55+,Male,UK,desktop
U02656,185,Electronics Enthusiast,"219,99,89","Baby & Kids Shopper,Traveler,Baby & Kids Shopper",18-24,Female,UK,mobile
U02657,30,Baby & Kids Shopper,"260,6,63","Fashion Shopper,Electronics Enthusiast,Baby & Kids Shopper",25-34,Other,UK,mobile
U02658,199,Outdoor Adventurer,"166,114","Cyclist,Fashion Shopper",18-24,Male,US,tablet
U02659,262,Baby & Kids Shopper,"116,20","Beauty & Skincare Fan,Fashion Shopper",45-54,Male,IN,desktop
U02660,27,Car Enthusiast,"94,112,120","Baby & Kids Shopper,Fashion Shopper,Fashion Shopper",45-54,Female,US,tablet
U02661,108,Fashion Shopper,"206,216,218","Electronics Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",55+,Other,IN,tablet
U02662,239,Baby & Kids Shopper,"128,95,75","Electronics Enthusiast,Baby & Kids Shopper,Beauty & Skincare Fan",45-54,Male,CA,desktop
U02663,118,Fashion Shopper,"16,254","Car Enthusiast,Gamer",35-44,Male,UK,desktop
U02664,13,Home Decorator,"116,135,100","Fashion Shopper,Fashion Shopper,Baby & Kids Shopper",25-34,Female,US,mobile
U02665,122,Fashion Shopper,"244,197,241","Home Decorator,Baby & Kids Shopper,Baby & Kids Shopper",25-34,Other,IN,tablet
U02666,167,Home Decorator,"145,237","Electronics Enthusiast,Baby & Kids Shopper",45-54,Female,UK,tablet
U02667,43,Baby & Kids Shopper,109,Fashion Shopper,18-24,Other,US,mobile
U02668,98,Fashion Shopper,39,Baby & Kids Shopper,45-54,Other,US,mobile
U02669,5,Baby & Kids Shopper,"105,139,16","Car Enthusiast,Traveler,Electronics Enthusiast",55+,Male,IN,mobile
U02670,152,Baby & Kids Shopper,47,Beauty & Skincare Fan,25-34,Female,IN,tablet
U02671,130,Home Decorator,"198,95","Baby & Kids Shopper,Sports Enthusiast",35-44,Female,IN,mobile
U02672,140,Electronics Enthusiast,"234,75","Electronics Enthusiast,Baby & Kids Shopper",35-44,Male,IN,mobile
U02673,185,Electronics Enthusiast,4,Photographer,18-24,Male,AU,desktop
U02674,79,Photographer,"172,164,163","Beauty & Skincare Fan,Baby & Kids Shopper,Baby & Kids Shopper",55+,Male,IN,mobile
U02675,15,Car Enthusiast,193,Home Decorator,55+,Other,UK,desktop
U02676,32,Baby & Kids Shopper,"231,95,107","Baby & Kids Shopper,Baby & Kids Shopper,Baby & Kids Shopper",55+,Female,UK,desktop
U02677,185,Electronics Enthusiast,"225,116,6","Fashion Shopper,Fashion Shopper,Baby & Kids Shopper",55+,Female,CA,tablet
U02678,57,Electronics Enthusiast,"51,196,39","Baby & Kids Shopper,Beauty & Skincare Fan,Electronics Enthusiast",45-54,Female,US,mobile
U02679,65,Electronics Enthusiast,"55,155,218","Photographer,Electronics Enthusiast,Baby & Kids Shopper",25-34,Female,CA,tablet
U02680,164,Baby & Kids Shopper,"51,231","Beauty & Skincare Fan,Baby & Kids Shopper",35-44,Male,CA,mobile
U02681,248,Gamer,"60,169","Electronics Enthusiast,Beauty & Skincare Fan",25-34,Other,AU,desktop
U02682,13,Home Decorator,"88,208","Baby & Kids Shopper,Baby & Kids Shopper",45-54,Other,US,tablet
U02683,262,Baby & Kids Shopper,209,Beauty & Skincare Fan,18-24,Male,AU,tablet
U02684,113,Cyclist,"171,190","Car Enthusiast,Electronics Enthusiast",18-24,Male,IN,desktop
U02685,112,Fashion Shopper,"181,105","Traveler,Pet Owner",35-44,Other,UK,desktop
U02686,191,Home Decorator,192,Electronics Enthusiast,18-24,Female,US,desktop
U02687,152,Baby & Kids Shopper,"200,144","Baby & Kids Shopper,Sports Enthusiast",45-54,Male,CA,desktop
U02688,53,Beauty & Skincare Fan,"182,136,106","Outdoor Adventurer,Sports Enthusiast,Baby & Kids Shopper",35-44,Male,AU,desktop
U02689,36,Baby & Kids Shopper,71,Electronics Enthusiast,45-54,Male,UK,tablet
U02690,21,Car Enthusiast,"122,169","Fashion Shopper,Beauty & Skincare Fan",45-54,Female,IN,desktop
U02691,25,Car Enthusiast,"26,46","Car Enthusiast,Beauty & Skincare Fan",35-44,Female,CA,mobile
U02692,9,DIY Crafter,"171,8","Baby & Kids Shopper,Car Enthusiast",35-44,Female,US,desktop
U02693,48,Beauty & Skincare Fan,"13,205","Home Decorator,Baby & Kids Shopper",35-44,Other,US,desktop
U02694,99,Traveler,"140,113","Cyclist,Electronics Enthusiast",45-54,Female,AU,desktop
U02695,270,Baby & Kids Shopper,"120,72,124","Electronics Enthusiast,Fashion Shopper,Baby & Kids Shopper",25-34,Female,US,tablet
U02696,160,Baby & Kids Shopper,40,Baby & Kids Shopper,55+,Female,UK,mobile
U02697,176,Beauty & Skincare Fan,"51,240,157","Beauty & Skincare Fan,DIY Crafter,Car Enthusiast",45-54,Male,AU,mobile
